"","id","itemTime","name","type","question","relevance","competence","prior","condition","answer","RT","language","comments","engagement","difficulty","time"
"231","A2O5OJXCUFQ3FV:3GDTJDAPVVJLODKGU9CKUHA5GF18MD",1445875695538,"Chloe's holiday","lhh","Chloe went on holidays with a big group of her friends.",0,1,1,"test_false",0.57,43360,"english",NA,7,6,215994
"232","A2O5OJXCUFQ3FV:3GDTJDAPVVJLODKGU9CKUHA5GF18MD",1445875700292,"Chloe's holiday","lhh","It is important for Chloe's father to know whether both Susan and Amelia brought some extra suntan lotion.",0,1,1,"rel",0.48,4749,"english",NA,7,6,215994
"233","A2O5OJXCUFQ3FV:3GDTJDAPVVJLODKGU9CKUHA5GF18MD",1445875703475,"Mrs Gibbs' worry","hhh","Cindy is secretly in love with Mrs Gibbs' husband.",1,1,1,"test_uncertain",0.35,3181,"english",NA,7,6,215994
"234","A2O5OJXCUFQ3FV:3GDTJDAPVVJLODKGU9CKUHA5GF18MD",1445875713429,"Mrs Gibbs' worry","hhh","Cindy knows whether Mr Gibbs had both a steak and a beer.",1,1,1,"comp",0.54,9953,"english",NA,7,6,215994
"235","A2O7H7VXLFN6BP:3R9WASFE20OU2ZTMHC8KCBN0INWZF2",1445875994653,"Carl's party","hll","John did not spend much time outside.",1,0,0,"test_true",0.91,9494,"English",NA,7,3,74985
"236","A2O7H7VXLFN6BP:3R9WASFE20OU2ZTMHC8KCBN0INWZF2",1445876003641,"Carl's party","hll","John knows whether Carl danced passionately with both Sue and Mary.",1,0,0,"comp",0.32,8987,"English",NA,7,3,74985
"237","A2O7H7VXLFN6BP:3R9WASFE20OU2ZTMHC8KCBN0INWZF2",1445876019505,"Danny's racket","hhh","Danny and Alex went to the sports store together.",1,1,1,"test_false",0.29,15863,"English",NA,7,3,74985
"238","A2O7H7VXLFN6BP:3R9WASFE20OU2ZTMHC8KCBN0INWZF2",1445876022742,"Danny's racket","hhh","If Alex bought a racket, it is likely that he also bought a pair of shoes.",1,1,1,"prior",0.73,3237,"English",NA,7,3,74985
"239","A2O7H7VXLFN6BP:3R9WASFE20OU2ZTMHC8KCBN0INWZF2",1445876024170,"Danny's racket","hhh","If Alex bought a pair of shoes, it is likely that he also bought a racket.",1,1,1,"prior",0.73,1427,"English",NA,7,3,74985
"240","A2O7H7VXLFN6BP:3R9WASFE20OU2ZTMHC8KCBN0INWZF2",1445876026769,"Joshua's delay","llh","Kevin, Cory and Joshua do not like to hang out with girls.",0,0,1,"test_uncertain",0.37,2598,"English",NA,7,3,74985
"241","A2O7H7VXLFN6BP:3R9WASFE20OU2ZTMHC8KCBN0INWZF2",1445876027851,"Joshua's delay","llh","It is important for Kevin to know whether Joshua had to both eat lunch and do his homework.",0,0,1,"rel",0.65,1082,"English",NA,7,3,74985
"242","A2O7H7VXLFN6BP:3R9WASFE20OU2ZTMHC8KCBN0INWZF2",1445876030192,"Jimmy's trip","lll","Jimmy had told his friends about his plans to visit New York City before.",0,0,0,"test_uncertain",0.71,2341,"English",NA,7,3,74985
"243","A2O7H7VXLFN6BP:3R9WASFE20OU2ZTMHC8KCBN0INWZF2",1445876031455,"Jimmy's trip","lll","If Jimmy visited the Statue of Liberty, it is likely that he also visited the Empire State Building.",0,0,0,"prior",0.65,1263,"English",NA,7,3,74985
"244","A2O7H7VXLFN6BP:3R9WASFE20OU2ZTMHC8KCBN0INWZF2",1445876053454,"Jimmy's trip","lll","If Jimmy visited the Empire State Building, it is likely that he also visited the Statue of Liberty.",0,0,0,"prior",0.65,21998,"English",NA,7,3,74985
"245","A2O7H7VXLFN6BP:3R9WASFE20OU2ZTMHC8KCBN0INWZF2",1445876054457,"Tony's clubbing","lhl","Rob is a big fan of Techno music as well.",0,1,0,"test_uncertain",0.31,1002,"English",NA,7,3,74985
"246","A2O7H7VXLFN6BP:3R9WASFE20OU2ZTMHC8KCBN0INWZF2",1445876055210,"Tony's clubbing","lhl","Rob knows whether they play both Jazz and Metal at the club tonight.",0,1,0,"comp",0.39,753,"English",NA,7,3,74985
"247","A2O7H7VXLFN6BP:3R9WASFE20OU2ZTMHC8KCBN0INWZF2",1445876056626,"Bill's order","lhh","Jake and Bill went to the restaurant before they went jogging.",0,1,1,"test_false",0.7,1416,"English",NA,7,3,74985
"248","A2O7H7VXLFN6BP:3R9WASFE20OU2ZTMHC8KCBN0INWZF2",1445876057881,"Bill's order","lhh","From what Jake said we may conclude that Bill did not order both a starter and a side dish.",0,1,1,"xor",0.74,1254,"English",NA,7,3,74985
"249","A2O7H7VXLFN6BP:3R9WASFE20OU2ZTMHC8KCBN0INWZF2",1445876059082,"Brad's clothes","hlh","Mandy feels attracted to Brad.",1,0,1,"test_uncertain",0.8,1200,"English",NA,7,3,74985
"250","A2O7H7VXLFN6BP:3R9WASFE20OU2ZTMHC8KCBN0INWZF2",1445876065050,"Brad's clothes","hlh","It is important for Mandy to know whether Brad bought both a sweater and a pair of jeans.",1,0,1,"rel",0.78,5967,"English",NA,7,3,74985
"251","A2O7H7VXLFN6BP:3R9WASFE20OU2ZTMHC8KCBN0INWZF2",1445876068580,"Pete's accident","hhl","Pete was injured while playing in the garden.",1,1,0,"test_false",0.84,3530,"English",NA,7,3,74985
"252","A2O7H7VXLFN6BP:3R9WASFE20OU2ZTMHC8KCBN0INWZF2",1445876069638,"Pete's accident","hhl","From what Pete's teacher said we may conclude that Pete did not break both his arm and his leg.",1,1,0,"xor",0.29,1058,"English",NA,7,3,74985
"253","A2WL2JC37BE2QT:3TK8OJTYM2TPKSD6UIFM3ZO8WICVP0",1445878210078,"Joshua's delay","llh","Kevin, Cory and Joshua do not like to hang out with girls.",0,0,1,"test_uncertain",0.68,21400,"English",NA,4,3,275409
"254","A2WL2JC37BE2QT:3TK8OJTYM2TPKSD6UIFM3ZO8WICVP0",1445878225630,"Joshua's delay","llh","If Joshua had to do eat lunch, it is likely that he also had to do his homework.",0,0,1,"prior",0.56,15549,"English",NA,4,3,275409
"255","A2WL2JC37BE2QT:3TK8OJTYM2TPKSD6UIFM3ZO8WICVP0",1445878232958,"Joshua's delay","llh","If Joshua had to do his homework, it is likely that he also had to eat lunch.",0,0,1,"prior",0.56,7325,"English",NA,4,3,275409
"256","A2WL2JC37BE2QT:3TK8OJTYM2TPKSD6UIFM3ZO8WICVP0",1445878256238,"Mrs Sanders' son","hhl","Ted is Mrs Sanders' husband.",1,1,0,"test_false",0,23276,"English",NA,4,3,275409
"257","A2WL2JC37BE2QT:3TK8OJTYM2TPKSD6UIFM3ZO8WICVP0",1445878267748,"Mrs Sanders' son","hhl","It is important for the teacher to know whether Ted had both pizza and pasta.",1,1,0,"rel",0.12,11504,"English",NA,4,3,275409
"258","A2WL2JC37BE2QT:3TK8OJTYM2TPKSD6UIFM3ZO8WICVP0",1445878281988,"Brad's clothes","hlh","Brad is not happy about the fact that his friends make jokes about his shabby clothes.",1,0,1,"test_true",1,14239,"English",NA,4,3,275409
"259","A2WL2JC37BE2QT:3TK8OJTYM2TPKSD6UIFM3ZO8WICVP0",1445878288652,"Brad's clothes","hlh","Gina knows whether Brad bought both a sweater and a pair of jeans.",1,0,1,"comp",0.15,6662,"English",NA,4,3,275409
"260","A2WL2JC37BE2QT:3TK8OJTYM2TPKSD6UIFM3ZO8WICVP0",1445878307256,"Tony's clubbing","lhl","Techno is quite different from Jazz and from Metal.",0,1,0,"test_true",0.87,18600,"English",NA,4,3,275409
"261","A2WL2JC37BE2QT:3TK8OJTYM2TPKSD6UIFM3ZO8WICVP0",1445878314811,"Tony's clubbing","lhl","If they play Jazz at the club tonight, it is likely that they also play Metal.",0,1,0,"prior",0.09,7552,"English",NA,4,3,275409
"262","A2WL2JC37BE2QT:3TK8OJTYM2TPKSD6UIFM3ZO8WICVP0",1445878319547,"Tony's clubbing","lhl","If they play Metal at the club tonight, it is likely that they also play Jazz.",0,1,0,"prior",0.12,4733,"English",NA,4,3,275409
"263","A2WL2JC37BE2QT:3TK8OJTYM2TPKSD6UIFM3ZO8WICVP0",1445878346789,"Chloe's holiday","lhh","Chloe went on holidays with a big group of her friends.",0,1,1,"test_false",0.74,27240,"English",NA,4,3,275409
"264","A2WL2JC37BE2QT:3TK8OJTYM2TPKSD6UIFM3ZO8WICVP0",1445878358034,"Chloe's holiday","lhh","From what Chloe said we may conclude that Susan and Amelia did not both bring some extra suntan lotion.",0,1,1,"xor",0.2,11240,"English",NA,4,3,275409
"265","A2WL2JC37BE2QT:3TK8OJTYM2TPKSD6UIFM3ZO8WICVP0",1445878406884,"Leo's wife","hll","Leo is sponsoring a tennis tournament.",1,0,0,"test_false",0,48845,"English",NA,4,3,275409
"266","A2WL2JC37BE2QT:3TK8OJTYM2TPKSD6UIFM3ZO8WICVP0",1445878414489,"Leo's wife","hll","Hans knows whether someone just made a hole-in-one on both the first and the second hole.",1,0,0,"comp",0.19,7599,"English",NA,4,3,275409
"267","A2WL2JC37BE2QT:3TK8OJTYM2TPKSD6UIFM3ZO8WICVP0",1445878439288,"Harold's pet","lll","Harold's girlfriend didn't want a pet in her house before.",0,0,0,"test_true",1,24794,"English",NA,4,3,275409
"268","A2WL2JC37BE2QT:3TK8OJTYM2TPKSD6UIFM3ZO8WICVP0",1445878460303,"Harold's pet","lll","From what Richard said we may conclude that Harold did not buy both a cat and a dog.",0,0,0,"xor",0.75,21013,"English",NA,4,3,275409
"269","A2WL2JC37BE2QT:3TK8OJTYM2TPKSD6UIFM3ZO8WICVP0",1445878479367,"Danny's racket","hhh","Danny and Alex have known each other since high school.",1,1,1,"test_uncertain",0.28,19062,"English",NA,4,3,275409
"270","A2WL2JC37BE2QT:3TK8OJTYM2TPKSD6UIFM3ZO8WICVP0",1445878485487,"Danny's racket","hhh","It is important for Danny to know whether Alex bought both a racket and a pair of shoes.",1,1,1,"rel",0.88,6117,"English",NA,4,3,275409
"271","A2YTO4EY3MNYAJ:36WLNQG780I6ENQAGN8B8BVXFJVBEQ",1445875409874,"Gerald's graduation","llh","Nico finally graduated after studying for a long time.",0,0,1,"test_false",0.12,37113,"english","thank you",10,6,248687
"272","A2YTO4EY3MNYAJ:36WLNQG780I6ENQAGN8B8BVXFJVBEQ",1445875419906,"Gerald's graduation","llh","From what Nico said we may conclude that Gerald's mother and his father did not both attend the ceremony.",0,0,1,"xor",0.93,10031,"english","thank you",10,6,248687
"273","A2YTO4EY3MNYAJ:36WLNQG780I6ENQAGN8B8BVXFJVBEQ",1445875465534,"Danny's racket","hhh","Danny and Alex went to the sports store together.",1,1,1,"test_false",0.2,45628,"english","thank you",10,6,248687
"274","A2YTO4EY3MNYAJ:36WLNQG780I6ENQAGN8B8BVXFJVBEQ",1445875470221,"Danny's racket","hhh","It is important for Danny to know whether Alex bought both a racket and a pair of shoes.",1,1,1,"rel",0.96,4687,"english","thank you",10,6,248687
"275","A2YTO4EY3MNYAJ:36WLNQG780I6ENQAGN8B8BVXFJVBEQ",1445875494530,"Leo's wife","hll","Leo is sponsoring a tennis tournament.",1,0,0,"test_false",0.04,24309,"english","thank you",10,6,248687
"276","A2YTO4EY3MNYAJ:36WLNQG780I6ENQAGN8B8BVXFJVBEQ",1445875508874,"Leo's wife","hll","Hans knows whether someone just made a hole-in-one on both the first and the second hole.",1,0,0,"comp",0.68,14344,"english","thank you",10,6,248687
"277","A2YTO4EY3MNYAJ:36WLNQG780I6ENQAGN8B8BVXFJVBEQ",1445875534438,"Mrs Sanders' son","hhl","The teacher is trying to find out who queued up twice.",1,1,0,"test_true",0.79,25564,"english","thank you",10,6,248687
"278","A2YTO4EY3MNYAJ:36WLNQG780I6ENQAGN8B8BVXFJVBEQ",1445875542008,"Mrs Sanders' son","hhl","From what Mrs Sanders said we may conclude that Ted did not have both pizza and pasta.",1,1,0,"xor",0.73,7570,"english","thank you",10,6,248687
"279","A2YTO4EY3MNYAJ:36WLNQG780I6ENQAGN8B8BVXFJVBEQ",1445875568522,"Harold's pet","lll","Harold's girlfriend didn't want a pet in her house before.",0,0,0,"test_true",0.9,26514,"english","thank you",10,6,248687
"280","A2YTO4EY3MNYAJ:36WLNQG780I6ENQAGN8B8BVXFJVBEQ",1445875576718,"Harold's pet","lll","If Harold bought a cat, it is likely that he bought a dog as well.",0,0,0,"prior",0.06,8196,"english","thank you",10,6,248687
"281","A2YTO4EY3MNYAJ:36WLNQG780I6ENQAGN8B8BVXFJVBEQ",1445875580492,"Harold's pet","lll","If Harold bought a dog, it is likely that he bought a cat as well.",0,0,0,"prior",0.11,3774,"english","thank you",10,6,248687
"282","A2YTO4EY3MNYAJ:36WLNQG780I6ENQAGN8B8BVXFJVBEQ",1445875597601,"Lily's husband","lhl","Eric's doctor told him to stop drinking alcohol.",0,1,0,"test_true",0.9,17109,"english","thank you",10,6,248687
"283","A2YTO4EY3MNYAJ:36WLNQG780I6ENQAGN8B8BVXFJVBEQ",1445875604162,"Lily's husband","lhl","Bill knows whether Eric drank both whisky and vodka.",0,1,0,"comp",0.65,6561,"english","thank you",10,6,248687
"284","A2YTO4EY3MNYAJ:36WLNQG780I6ENQAGN8B8BVXFJVBEQ",1445875623344,"Bill's order","lhh","Jake and Bill spent a lot of time together that day.",0,1,1,"test_true",0.88,19182,"english","thank you",10,6,248687
"285","A2YTO4EY3MNYAJ:36WLNQG780I6ENQAGN8B8BVXFJVBEQ",1445875628123,"Bill's order","lhh","If Bill ordered a side dish, it is likely that he also ordered a starter.",0,1,1,"prior",0.75,4779,"english","thank you",10,6,248687
"286","A2YTO4EY3MNYAJ:36WLNQG780I6ENQAGN8B8BVXFJVBEQ",1445875631851,"Bill's order","lhh","If Bill ordered a starter, it is likely that he also ordered a side dish.",0,1,1,"prior",0.77,3728,"english","thank you",10,6,248687
"287","A2YTO4EY3MNYAJ:36WLNQG780I6ENQAGN8B8BVXFJVBEQ",1445875650285,"Gigi's exams","hlh","Gigi studied hard to pass her exams.",1,0,1,"test_true",1,18434,"english","thank you",10,6,248687
"288","A2YTO4EY3MNYAJ:36WLNQG780I6ENQAGN8B8BVXFJVBEQ",1445875658561,"Gigi's exams","hlh","It is important for Gigi's best friend to know whether Gigi passed both her Physics exam and her Chemistry exam.",1,0,1,"rel",0.55,8276,"english","thank you",10,6,248687
"289","A36SM7QM8OK3H6:34Z02EIMITL7JJ5X820HNGZFRPL0TJ",1445877442777,"Leo's wife","hll","Leo is wealthy.",1,0,0,"test_true",0.76,11355,"english",NA,7,2,148699
"290","A36SM7QM8OK3H6:34Z02EIMITL7JJ5X820HNGZFRPL0TJ",1445877447013,"Leo's wife","hll","Hans knows whether someone just made a hole-in-one on both the first and the second hole.",1,0,0,"comp",0.65,4234,"english",NA,7,2,148699
"291","A36SM7QM8OK3H6:34Z02EIMITL7JJ5X820HNGZFRPL0TJ",1445877459259,"Joshua's delay","llh","Kevin, Cory and Joshua do not like to hang out with girls.",0,0,1,"test_uncertain",0.18,12246,"english",NA,7,2,148699
"292","A36SM7QM8OK3H6:34Z02EIMITL7JJ5X820HNGZFRPL0TJ",1445877463577,"Joshua's delay","llh","It is important for Kevin to know whether Joshua had to both eat lunch and do his homework.",0,0,1,"rel",0.61,4318,"english",NA,7,2,148699
"293","A36SM7QM8OK3H6:34Z02EIMITL7JJ5X820HNGZFRPL0TJ",1445877475593,"Chloe's holiday","lhh","Chloe recently got back from holidays.",0,1,1,"test_true",1,12014,"english",NA,7,2,148699
"294","A36SM7QM8OK3H6:34Z02EIMITL7JJ5X820HNGZFRPL0TJ",1445877487844,"Chloe's holiday","lhh","Chloe knows whether both Susan and Amelia brought some extra suntan lotion.",0,1,1,"comp",0.25,12251,"english",NA,7,2,148699
"295","A36SM7QM8OK3H6:34Z02EIMITL7JJ5X820HNGZFRPL0TJ",1445877508741,"Jimmy's trip","lll","Jimmy had told his friends about his plans to visit New York City before.",0,0,0,"test_uncertain",0.11,20897,"english",NA,7,2,148699
"296","A36SM7QM8OK3H6:34Z02EIMITL7JJ5X820HNGZFRPL0TJ",1445877515373,"Jimmy's trip","lll","If Jimmy visited the Statue of Liberty, it is likely that he also visited the Empire State Building.",0,0,0,"prior",0.14,6631,"english",NA,7,2,148699
"297","A36SM7QM8OK3H6:34Z02EIMITL7JJ5X820HNGZFRPL0TJ",1445877520584,"Jimmy's trip","lll","If Jimmy visited the Empire State Building, it is likely that he also visited the Statue of Liberty.",0,0,0,"prior",0.14,5211,"english",NA,7,2,148699
"298","A36SM7QM8OK3H6:34Z02EIMITL7JJ5X820HNGZFRPL0TJ",1445877533780,"Tony's clubbing","lhl","Rob is a big fan of Techno music as well.",0,1,0,"test_uncertain",0.48,13196,"english",NA,7,2,148699
"299","A36SM7QM8OK3H6:34Z02EIMITL7JJ5X820HNGZFRPL0TJ",1445877538544,"Tony's clubbing","lhl","From what Rob said we may conclude that they do not play both Jazz and Metal tonight.",0,1,0,"xor",1,4764,"english",NA,7,2,148699
"300","A36SM7QM8OK3H6:34Z02EIMITL7JJ5X820HNGZFRPL0TJ",1445877547724,"Danny's racket","hhh","Danny and Alex have known each other since high school.",1,1,1,"test_uncertain",0.23,9179,"english",NA,7,2,148699
"301","A36SM7QM8OK3H6:34Z02EIMITL7JJ5X820HNGZFRPL0TJ",1445877554539,"Danny's racket","hhh","If Alex bought a pair of shoes, it is likely that he also bought a racket.",1,1,1,"prior",0.95,6813,"english",NA,7,2,148699
"302","A36SM7QM8OK3H6:34Z02EIMITL7JJ5X820HNGZFRPL0TJ",1445877558683,"Danny's racket","hhh","If Alex bought a racket, it is likely that he also bought a pair of shoes.",1,1,1,"prior",0.93,4144,"english",NA,7,2,148699
"303","A36SM7QM8OK3H6:34Z02EIMITL7JJ5X820HNGZFRPL0TJ",1445877567716,"Pete's accident","hhl","Pete's mother was not there when he fell of the slide.",1,1,0,"test_true",1,9032,"english",NA,7,2,148699
"304","A36SM7QM8OK3H6:34Z02EIMITL7JJ5X820HNGZFRPL0TJ",1445877573516,"Pete's accident","hhl","It is important for Pete's mother to know whether Pete broke both his arm and his leg.",1,1,0,"rel",1,5800,"english",NA,7,2,148699
"305","A36SM7QM8OK3H6:34Z02EIMITL7JJ5X820HNGZFRPL0TJ",1445877585583,"Gigi's exams","hlh","Gigi hired a private tutor to help her with her Biology and Chemistry exams.",1,0,1,"test_false",1,12065,"english",NA,7,2,148699
"306","A36SM7QM8OK3H6:34Z02EIMITL7JJ5X820HNGZFRPL0TJ",1445877591476,"Gigi's exams","hlh","From what Carrie said we may conclude that Gigi did not pass both her Physics exam and her Chemistry exam.",1,0,1,"xor",1,5893,"english",NA,7,2,148699
"307","A37RHQPON2RJYL:3M68NM076IFPHFEK62B3W28OG7AR6Y",1445875864510,"Joshua's delay","llh","Kevin, Cory and Joshua do not like to hang out with girls.",0,0,1,"test_uncertain",0.83,19528,"English",NA,8,6,272205
"308","A37RHQPON2RJYL:3M68NM076IFPHFEK62B3W28OG7AR6Y",1445875913011,"Joshua's delay","llh","It is important for Kevin to know whether Joshua had to both eat lunch and do his homework.",0,0,1,"rel",0.18,48497,"English",NA,8,6,272205
"309","A37RHQPON2RJYL:3M68NM076IFPHFEK62B3W28OG7AR6Y",1445875926064,"Mrs Gibbs' worry","hhh","Cindy is secretly in love with Mrs Gibbs' husband.",1,1,1,"test_uncertain",0.11,13049,"English",NA,8,6,272205
"310","A37RHQPON2RJYL:3M68NM076IFPHFEK62B3W28OG7AR6Y",1445875934061,"Mrs Gibbs' worry","hhh","If Mr Gibbs had a steak, it is likely that he also had a beer.",1,1,1,"prior",0.61,7993,"English",NA,8,6,272205
"311","A37RHQPON2RJYL:3M68NM076IFPHFEK62B3W28OG7AR6Y",1445875943892,"Mrs Gibbs' worry","hhh","If Mr Gibbs had a beer, it is likely that he also had a steak.",1,1,1,"prior",0.24,9827,"English",NA,8,6,272205
"312","A37RHQPON2RJYL:3M68NM076IFPHFEK62B3W28OG7AR6Y",1445875955797,"Gigi's exams","hlh","Gigi studied hard to pass her exams.",1,0,1,"test_true",1,11901,"English",NA,8,6,272205
"313","A37RHQPON2RJYL:3M68NM076IFPHFEK62B3W28OG7AR6Y",1445875969581,"Gigi's exams","hlh","Carrie knows whether Gigi passed both her Physics exam and her Chemistry exam.",1,0,1,"comp",0.05,13780,"English",NA,8,6,272205
"314","A37RHQPON2RJYL:3M68NM076IFPHFEK62B3W28OG7AR6Y",1445875980118,"Lily's husband","lhl","Eric has a problem with his liver for which he has to stop drinking alcohol.",0,1,0,"test_uncertain",0.81,10532,"English",NA,8,6,272205
"315","A37RHQPON2RJYL:3M68NM076IFPHFEK62B3W28OG7AR6Y",1445875997041,"Lily's husband","lhl","From what Bill said we may conclude that Eric did not drink both whisky and vodka.",0,1,0,"xor",1,16918,"English",NA,8,6,272205
"316","A37RHQPON2RJYL:3M68NM076IFPHFEK62B3W28OG7AR6Y",1445876010303,"Pete's accident","hhl","Pete's mother was not there when he fell of the slide.",1,1,0,"test_true",1,13258,"English",NA,8,6,272205
"317","A37RHQPON2RJYL:3M68NM076IFPHFEK62B3W28OG7AR6Y",1445876039240,"Pete's accident","hhl","If Pete broke his leg, it is likely that he also broke his arm.",1,1,0,"prior",0.32,28933,"English",NA,8,6,272205
"318","A37RHQPON2RJYL:3M68NM076IFPHFEK62B3W28OG7AR6Y",1445876046874,"Pete's accident","hhl","If Pete broke his arm, it is likely that he also broke his leg.",1,1,0,"prior",0.25,7628,"English",NA,8,6,272205
"319","A37RHQPON2RJYL:3M68NM076IFPHFEK62B3W28OG7AR6Y",1445876064503,"Jimmy's trip","lll","Jimmy had told his friends about his plans to visit New York City before.",0,0,0,"test_uncertain",0.67,17624,"English",NA,8,6,272205
"320","A37RHQPON2RJYL:3M68NM076IFPHFEK62B3W28OG7AR6Y",1445876080018,"Jimmy's trip","lll","From what the brother said we may conclude that Jimmy did not visit both the Statue of Liberty and the Empire State Building.",0,0,0,"xor",1,15510,"English",NA,8,6,272205
"321","A37RHQPON2RJYL:3M68NM076IFPHFEK62B3W28OG7AR6Y",1445876094383,"Leo's wife","hll","Leo is an avid golf player.",1,0,0,"test_uncertain",0.89,14361,"English",NA,8,6,272205
"322","A37RHQPON2RJYL:3M68NM076IFPHFEK62B3W28OG7AR6Y",1445876105967,"Leo's wife","hll","It is important for Leo to know whether someone made a hole-in-one on both the first and the second hole.",1,0,0,"rel",1,11581,"English",NA,8,6,272205
"323","A37RHQPON2RJYL:3M68NM076IFPHFEK62B3W28OG7AR6Y",1445876128142,"Chloe's holiday","lhh","Chloe recently got back from holidays.",0,1,1,"test_true",0.83,22172,"English",NA,8,6,272205
"324","A37RHQPON2RJYL:3M68NM076IFPHFEK62B3W28OG7AR6Y",1445876136715,"Chloe's holiday","lhh","Chloe knows whether both Susan and Amelia brought some extra suntan lotion.",0,1,1,"comp",0.16,8569,"English",NA,8,6,272205
"325","A3843S9LWPDN2K:31EUONYN2WB7ZS15FI27EZJIMDGVOJ",1445877681074,"Joshua's delay","llh","Kevin, Cory and Joshua do not like to hang out with girls.",0,0,1,"test_uncertain",0.74,48754,"English","N/A",5,2,222065
"326","A3843S9LWPDN2K:31EUONYN2WB7ZS15FI27EZJIMDGVOJ",1445877703737,"Joshua's delay","llh","From what Cory said we may conclude that Joshua did not have to both eat lunch and do his homework.",0,0,1,"xor",0.59,22658,"English","N/A",5,2,222065
"327","A3843S9LWPDN2K:31EUONYN2WB7ZS15FI27EZJIMDGVOJ",1445877731192,"Danny's racket","hhh","Alex needs to buy some equipment before he can play squash with Danny.",1,1,1,"test_true",1,27448,"English","N/A",5,2,222065
"328","A3843S9LWPDN2K:31EUONYN2WB7ZS15FI27EZJIMDGVOJ",1445877736441,"Danny's racket","hhh","If Alex bought a pair of shoes, it is likely that he also bought a racket.",1,1,1,"prior",0.74,5241,"English","N/A",5,2,222065
"329","A3843S9LWPDN2K:31EUONYN2WB7ZS15FI27EZJIMDGVOJ",1445877739489,"Danny's racket","hhh","If Alex bought a racket, it is likely that he also bought a pair of shoes.",1,1,1,"prior",0.76,3042,"English","N/A",5,2,222065
"330","A3843S9LWPDN2K:31EUONYN2WB7ZS15FI27EZJIMDGVOJ",1445877776041,"Carl's party","hll","John did not spend much time outside.",1,0,0,"test_true",0.85,36545,"English","N/A",5,2,222065
"331","A3843S9LWPDN2K:31EUONYN2WB7ZS15FI27EZJIMDGVOJ",1445877786079,"Carl's party","hll","From what John said we may conclude that Carl did not dance passionately with both Sue and Mary.",1,0,0,"xor",0.78,10032,"English","N/A",5,2,222065
"332","A3843S9LWPDN2K:31EUONYN2WB7ZS15FI27EZJIMDGVOJ",1445877804639,"Jimmy's trip","lll","Jimmy had to rush to be back home and did not have much time to spend in the city.",0,0,0,"test_true",1,18557,"English","N/A",5,2,222065
"333","A3843S9LWPDN2K:31EUONYN2WB7ZS15FI27EZJIMDGVOJ",1445877816222,"Jimmy's trip","lll","Jimmy's brother knows whether Jimmy visited both the Statue of Liberty and the Empire State Building.",0,0,0,"comp",0.26,11581,"English","N/A",5,2,222065
"334","A3843S9LWPDN2K:31EUONYN2WB7ZS15FI27EZJIMDGVOJ",1445877837270,"Brad's clothes","hlh","Mandy feels attracted to Brad.",1,0,1,"test_uncertain",0.25,21045,"English","N/A",5,2,222065
"335","A3843S9LWPDN2K:31EUONYN2WB7ZS15FI27EZJIMDGVOJ",1445877845255,"Brad's clothes","hlh","It is important for Mandy to know whether Brad bought both a sweater and a pair of jeans.",1,0,1,"rel",0.23,7983,"English","N/A",5,2,222065
"336","A3843S9LWPDN2K:31EUONYN2WB7ZS15FI27EZJIMDGVOJ",1445877858177,"Chloe's holiday","lhh","Chloe recently got back from holidays.",0,1,1,"test_true",0.78,12918,"English","N/A",5,2,222065
"337","A3843S9LWPDN2K:31EUONYN2WB7ZS15FI27EZJIMDGVOJ",1445877866559,"Chloe's holiday","lhh","Chloe knows whether both Susan and Amelia brought some extra suntan lotion.",0,1,1,"comp",0.26,8378,"English","N/A",5,2,222065
"338","A3843S9LWPDN2K:31EUONYN2WB7ZS15FI27EZJIMDGVOJ",1445877880766,"Pete's accident","hhl","Pete's mother was not there when he fell of the slide.",1,1,0,"test_true",1,14204,"English","N/A",5,2,222065
"339","A3843S9LWPDN2K:31EUONYN2WB7ZS15FI27EZJIMDGVOJ",1445877885862,"Pete's accident","hhl","It is important for Pete's mother to know whether Pete broke both his arm and his leg.",1,1,0,"rel",1,5093,"English","N/A",5,2,222065
"340","A3843S9LWPDN2K:31EUONYN2WB7ZS15FI27EZJIMDGVOJ",1445877896404,"Lily's husband","lhl","Eric and Lily went to a bar together last night.",0,1,0,"test_false",0,10539,"English","N/A",5,2,222065
"341","A3843S9LWPDN2K:31EUONYN2WB7ZS15FI27EZJIMDGVOJ",1445877900532,"Lily's husband","lhl","If Eric drank whisky, it is likely that he drank vodka as well.",0,1,0,"prior",0.18,4126,"English","N/A",5,2,222065
"342","A3843S9LWPDN2K:31EUONYN2WB7ZS15FI27EZJIMDGVOJ",1445877903139,"Lily's husband","lhl","If Eric drank vodka, it is likely that he drank whisky as well.",0,1,0,"prior",0.21,2604,"English","N/A",5,2,222065
"343","A3A5A9IS2UQD6T:3KMS4QQVK3YZD4U0HB5APWZNEEOKF6",1445880489880,"Jimmy's trip","lll","Jimmy had told his friends about his plans to visit New York City before.",0,0,0,"test_uncertain",0.64,44723,"English",NA,8,3,250180
"344","A3A5A9IS2UQD6T:3KMS4QQVK3YZD4U0HB5APWZNEEOKF6",1445880496815,"Jimmy's trip","lll","From what the brother said we may conclude that Jimmy did not visit both the Statue of Liberty and the Empire State Building.",0,0,0,"xor",0.57,6933,"English",NA,8,3,250180
"345","A3A5A9IS2UQD6T:3KMS4QQVK3YZD4U0HB5APWZNEEOKF6",1445880506899,"Pete's accident","hhl","Pete was injured while playing in the garden.",1,1,0,"test_false",0,10082,"English",NA,8,3,250180
