id,itemTime,trialNumber,name,type,utterance,relevance,competence,prior,condition,trialType,answer,RT,language,comments,engagement,difficulty
A2YGAEODJ5SSF6:3PQMUDRV7SESH062IGQJFDX245UIIV,1450105338406,11,Gerald's graduation,llh,Gerald took almost ten years to graduate.,0,0,1,test,test_uncertain,0.35,68238,english,NA,2,2
A2YGAEODJ5SSF6:3PQMUDRV7SESH062IGQJFDX245UIIV,1450105352841,12,Gerald's graduation,llh,From what Nico said we may conclude that Gerald's mother did not attend the ceremony as well.,0,0,1,critical,exh2,0.2,14429,english,NA,2,2
A3527QDVIOHI8E:3OF2M9AATHW5ILL0INZHSOF5SMLKZ5,1450103074045,1,Joshua's delay,llh,"Kevin, Cory and Joshua are brothers.",0,0,1,test,test_false,0,37830,English,NA,5,0
A3527QDVIOHI8E:3OF2M9AATHW5ILL0INZHSOF5SMLKZ5,1450103094984,2,Joshua's delay,llh,From what Cory said we may conclude that Joshua did not have to eat lunch as well.,0,0,1,critical,exh2,0,20936,English,NA,5,0
A3527QDVIOHI8E:3OF2M9AATHW5ILL0INZHSOF5SMLKZ5,1450103121109,3,Chloe's holiday,lhh,Chloe recently got back from holidays.,0,1,1,test,test_true,1,26122,English,NA,5,0
A3527QDVIOHI8E:3OF2M9AATHW5ILL0INZHSOF5SMLKZ5,1450103139930,4,Chloe's holiday,lhh,From what Chloe said we may conclude that Susan did not bring some extra suntan lotion as well.,0,1,1,critical,exh2,0.86,18819,English,NA,5,0
A3527QDVIOHI8E:3OF2M9AATHW5ILL0INZHSOF5SMLKZ5,1450103155754,5,Gigi's exams,hlh,Gigi aspires to a career in science.,1,0,1,test,test_uncertain,0.5,15822,English,NA,5,0
A3527QDVIOHI8E:3OF2M9AATHW5ILL0INZHSOF5SMLKZ5,1450103165887,6,Gigi's exams,hlh,From what Carrie said we may conclude that Gigi did not pass her Chemistry exam as well.,1,0,1,critical,exh1,0,10132,English,NA,5,0
A3527QDVIOHI8E:3OF2M9AATHW5ILL0INZHSOF5SMLKZ5,1450103187554,7,Leo's wife,hll,Leo is an avid golf player.,1,0,0,test,test_uncertain,0.35,21664,English,NA,5,0
A3527QDVIOHI8E:3OF2M9AATHW5ILL0INZHSOF5SMLKZ5,1450103201549,8,Leo's wife,hll,From what Hans said we may conclude that the player in question didn't make a hole-in-one on the second hole as well.,1,0,0,critical,exh1,0.87,13993,English,NA,5,0
A3527QDVIOHI8E:3OF2M9AATHW5ILL0INZHSOF5SMLKZ5,1450103248972,9,Danny's racket,hhh,Alex needs to buy some equipment before he can play squash with Danny.,1,1,1,test,test_true,0.74,47421,English,NA,5,0
A3527QDVIOHI8E:3OF2M9AATHW5ILL0INZHSOF5SMLKZ5,1450103258048,10,Danny's racket,hhh,From what Alex's girlfriend said we may conclude that Alex did not buy a racket as well.,1,1,1,critical,exh2,0.94,9075,English,NA,5,0
A3527QDVIOHI8E:3OF2M9AATHW5ILL0INZHSOF5SMLKZ5,1450103275695,11,Mrs Sanders' son,hhl,Ted is Mrs Sanders' husband.,1,1,0,test,test_false,0,17644,English,NA,5,0
A3527QDVIOHI8E:3OF2M9AATHW5ILL0INZHSOF5SMLKZ5,1450103282024,12,Mrs Sanders' son,hhl,From what Mrs Sanders said we may conclude that Ted did not have pasta as well.,1,1,0,critical,exh1,0.18,6327,English,NA,5,0
A35TTZLWEA1OOF:33LK57MYLUD364Y8NW8JJA6F9GYSZU,1450103266523,1,Tony's clubbing,lhl,Techno is quite different from Jazz and from Metal.,0,1,0,test,test_true,0.77,24725,English,"It's quite tricky. Nonetheless, great study!",9,5
A35TTZLWEA1OOF:33LK57MYLUD364Y8NW8JJA6F9GYSZU,1450103274931,2,Tony's clubbing,lhl,From what Rob said we may conclude that they do not play Metal as well.,0,1,0,critical,exh1,0.79,8407,English,"It's quite tricky. Nonetheless, great study!",9,5
A35TTZLWEA1OOF:33LK57MYLUD364Y8NW8JJA6F9GYSZU,1450103290210,3,Gerald's graduation,llh,Gerald took almost ten years to graduate.,0,0,1,test,test_uncertain,0.47,15278,English,"It's quite tricky. Nonetheless, great study!",9,5
A35TTZLWEA1OOF:33LK57MYLUD364Y8NW8JJA6F9GYSZU,1450103300122,4,Gerald's graduation,llh,From what Nico said we may conclude that Gerald's father did not attend the ceremony as well.,0,0,1,critical,exh1,0.34,9911,English,"It's quite tricky. Nonetheless, great study!",9,5
A35TTZLWEA1OOF:33LK57MYLUD364Y8NW8JJA6F9GYSZU,1450103324044,5,Lily's husband,lhl,Eric has a problem with his liver for which he has to stop drinking alcohol.,0,1,0,test,test_uncertain,0.59,23921,English,"It's quite tricky. Nonetheless, great study!",9,5
A35TTZLWEA1OOF:33LK57MYLUD364Y8NW8JJA6F9GYSZU,1450103332019,6,Lily's husband,lhl,From what Bill said we may conclude that Eric did not drink whisky as well.,0,1,0,critical,exh2,0.37,7974,English,"It's quite tricky. Nonetheless, great study!",9,5
A35TTZLWEA1OOF:33LK57MYLUD364Y8NW8JJA6F9GYSZU,1450103363794,7,Mrs Gibbs' worry,hhh,Mrs Gibbs is worried about Cindy's health.,1,1,1,test,test_false,0.15,31774,English,"It's quite tricky. Nonetheless, great study!",9,5
A35TTZLWEA1OOF:33LK57MYLUD364Y8NW8JJA6F9GYSZU,1450103390843,8,Mrs Gibbs' worry,hhh,From what Cindy said we may conclude that Mr Gibbs did not have a beer as well.,1,1,1,critical,exh1,0.8,27049,English,"It's quite tricky. Nonetheless, great study!",9,5
A35TTZLWEA1OOF:33LK57MYLUD364Y8NW8JJA6F9GYSZU,1450103437276,9,Carl's party,hll,"John and Carl, the hosts, are a gay couple.",1,0,0,test,test_false,0.45,46433,English,"It's quite tricky. Nonetheless, great study!",9,5
A35TTZLWEA1OOF:33LK57MYLUD364Y8NW8JJA6F9GYSZU,1450103449413,10,Carl's party,hll,From what John said we may conclude that Carl did not dance passionately with Sue as well.,1,0,0,critical,exh2,0.51,12134,English,"It's quite tricky. Nonetheless, great study!",9,5
A35TTZLWEA1OOF:33LK57MYLUD364Y8NW8JJA6F9GYSZU,1450103462338,11,Harold's pet,lll,Harold's girlfriend didn't want a pet in her house before.,0,0,0,test,test_true,0.83,12920,English,"It's quite tricky. Nonetheless, great study!",9,5
A35TTZLWEA1OOF:33LK57MYLUD364Y8NW8JJA6F9GYSZU,1450103470818,12,Harold's pet,lll,From what Richard said we may conclude that Harold did not buy a cat as well.,0,0,0,critical,exh2,0.74,8479,English,"It's quite tricky. Nonetheless, great study!",9,5
A36662QQDZ9J3R:3RRCEFRB7NKOMLTHRHWYZPJ64XTB4K,1450032225240,1,Gigi's exams,hlh,Gigi aspires to a career in science.,1,0,1,test,test_uncertain,0.6,29581,English,none thank you,8,3
A36662QQDZ9J3R:3RRCEFRB7NKOMLTHRHWYZPJ64XTB4K,1450032249652,2,Gigi's exams,hlh,From what Carrie said we may conclude that Gigi did not pass her Physics exam as well.,1,0,1,critical,exh2,0,24396,English,none thank you,8,3
A36662QQDZ9J3R:3RRCEFRB7NKOMLTHRHWYZPJ64XTB4K,1450032272950,3,Harold's pet,lll,Harold's girlfriend didn't want a pet in her house before.,0,0,0,test,test_true,1,23298,English,none thank you,8,3
A36662QQDZ9J3R:3RRCEFRB7NKOMLTHRHWYZPJ64XTB4K,1450032284568,4,Harold's pet,lll,From what Richard said we may conclude that Harold did not buy a dog as well.,0,0,0,critical,exh1,0.95,11618,English,none thank you,8,3
A36662QQDZ9J3R:3RRCEFRB7NKOMLTHRHWYZPJ64XTB4K,1450032311317,5,Carl's party,hll,"John and Carl, the hosts, are a gay couple.",1,0,0,test,test_false,0.12,26749,English,none thank you,8,3
A36662QQDZ9J3R:3RRCEFRB7NKOMLTHRHWYZPJ64XTB4K,1450032321589,6,Carl's party,hll,From what John said we may conclude that Carl did not dance passionately with Sue as well.,1,0,0,critical,exh2,0.82,10272,English,none thank you,8,3
A36662QQDZ9J3R:3RRCEFRB7NKOMLTHRHWYZPJ64XTB4K,1450032347382,7,Joshua's delay,llh,"Kevin, Cory and Joshua are brothers.",0,0,1,test,test_false,0,25793,English,none thank you,8,3
A36662QQDZ9J3R:3RRCEFRB7NKOMLTHRHWYZPJ64XTB4K,1450032358249,8,Joshua's delay,llh,From what Cory said we may conclude that Joshua did not have to do his homework as well.,0,0,1,critical,exh1,0.43,10867,English,none thank you,8,3
A36662QQDZ9J3R:3RRCEFRB7NKOMLTHRHWYZPJ64XTB4K,1450032374015,9,Gerald's graduation,llh,Gerald is friends with both Nico and Rick.,0,0,1,test,test_true,1,15766,English,none thank you,8,3
A36662QQDZ9J3R:3RRCEFRB7NKOMLTHRHWYZPJ64XTB4K,1450032381382,10,Gerald's graduation,llh,From what Nico said we may conclude that Gerald's father did not attend the ceremony as well.,0,0,1,critical,exh1,0.87,7367,English,none thank you,8,3
A36662QQDZ9J3R:3RRCEFRB7NKOMLTHRHWYZPJ64XTB4K,1450032399082,11,Lily's husband,lhl,Eric has a problem with his liver for which he has to stop drinking alcohol.,0,1,0,test,test_uncertain,0.6,17700,English,none thank you,8,3
A36662QQDZ9J3R:3RRCEFRB7NKOMLTHRHWYZPJ64XTB4K,1450032409398,12,Lily's husband,lhl,From what Bill said we may conclude that Eric did not drink whisky as well.,0,1,0,critical,exh2,0.32,10316,English,none thank you,8,3
A37C9M7J88EWEB:39ZSFO5CA94TL2L8UF0XAH0DBFQUJB,1450032426146,1,Leo's wife,hll,Leo is an avid golf player.,1,0,0,test,test_uncertain,0.85,45325,English,none,6,4
A37C9M7J88EWEB:39ZSFO5CA94TL2L8UF0XAH0DBFQUJB,1450032469042,2,Leo's wife,hll,From what Hans said we may conclude that the player in question didn't make a hole-in-one on the first hole as well,1,0,0,critical,exh2,0.9,42889,English,none,6,4
A37C9M7J88EWEB:39ZSFO5CA94TL2L8UF0XAH0DBFQUJB,1450032505281,3,Chloe's holiday,lhh,Chloe went on holidays with a big group of her friends.,0,1,1,test,test_false,0.05,36234,English,none,6,4
A37C9M7J88EWEB:39ZSFO5CA94TL2L8UF0XAH0DBFQUJB,1450032530674,4,Chloe's holiday,lhh,From what Chloe said we may conclude that Amelia did not bring some extra suntan lotion as well.,0,1,1,critical,exh1,0.08,25387,English,none,6,4
A37C9M7J88EWEB:39ZSFO5CA94TL2L8UF0XAH0DBFQUJB,1450032605696,5,Joshua's delay,llh,"Kevin, Cory and Joshua are brothers.",0,0,1,test,test_false,0,75017,English,none,6,4
A37C9M7J88EWEB:39ZSFO5CA94TL2L8UF0XAH0DBFQUJB,1450032616282,6,Joshua's delay,llh,From what Cory said we may conclude that Joshua did not have to do his homework as well.,0,0,1,critical,exh1,0.92,10582,English,none,6,4
A37C9M7J88EWEB:39ZSFO5CA94TL2L8UF0XAH0DBFQUJB,1450032651387,7,Gigi's exams,hlh,Gigi aspires to a career in science.,1,0,1,test,test_uncertain,0.55,35101,English,none,6,4
A37C9M7J88EWEB:39ZSFO5CA94TL2L8UF0XAH0DBFQUJB,1450032660404,8,Gigi's exams,hlh,From what Carrie said we may conclude that Gigi did not pass her Physics exam as well.,1,0,1,critical,exh2,0.12,9013,English,none,6,4
A37C9M7J88EWEB:39ZSFO5CA94TL2L8UF0XAH0DBFQUJB,1450032691026,9,Lily's husband,lhl,Eric's doctor told him to stop drinking alcohol.,0,1,0,test,test_true,0.94,30615,English,none,6,4
A37C9M7J88EWEB:39ZSFO5CA94TL2L8UF0XAH0DBFQUJB,1450032700313,10,Lily's husband,lhl,From what Bill said we may conclude that Eric did not drink vodka as well.,0,1,0,critical,exh1,0.64,9284,English,none,6,4
A37C9M7J88EWEB:39ZSFO5CA94TL2L8UF0XAH0DBFQUJB,1450032760536,11,Mrs Sanders' son,hhl,The teacher is trying to find out who queued up twice.,1,1,0,test,test_true,0.35,60219,English,none,6,4
A37C9M7J88EWEB:39ZSFO5CA94TL2L8UF0XAH0DBFQUJB,1450032766656,12,Mrs Sanders' son,hhl,From what Mrs Sanders said we may conclude that Ted did not have pizza as well.,1,1,0,critical,exh2,0.68,6117,English,none,6,4
A37LMTGP9S8IE8:32AT8R96GMHMK54YH99B2IR07Y4USS,1450035862433,1,Mrs Sanders' son,hhl,The teacher is trying to find out who queued up twice.,1,1,0,test,test_true,0.15,22164,English,NA,7,2
A37LMTGP9S8IE8:32AT8R96GMHMK54YH99B2IR07Y4USS,1450035872678,2,Mrs Sanders' son,hhl,From what Mrs Sanders said we may conclude that Ted did not have pizza as well.,1,1,0,critical,exh2,0.92,10240,English,NA,7,2
A37LMTGP9S8IE8:32AT8R96GMHMK54YH99B2IR07Y4USS,1450035890008,3,Chloe's holiday,lhh,"Chloe forgot about bringing some beach towels, too.",0,1,1,test,test_uncertain,0.22,17326,English,NA,7,2
A37LMTGP9S8IE8:32AT8R96GMHMK54YH99B2IR07Y4USS,1450035901016,4,Chloe's holiday,lhh,From what Chloe said we may conclude that Amelia did not bring some extra suntan lotion as well.,0,1,1,critical,exh1,0.81,11002,English,NA,7,2
A37LMTGP9S8IE8:32AT8R96GMHMK54YH99B2IR07Y4USS,1450035916688,5,Leo's wife,hll,Leo is wealthy.,1,0,0,test,test_true,0.77,15669,English,NA,7,2
A37LMTGP9S8IE8:32AT8R96GMHMK54YH99B2IR07Y4USS,1450035930201,6,Leo's wife,hll,From what Hans said we may conclude that the player in question didn't make a hole-in-one on the second hole as well.,1,0,0,critical,exh1,0.81,13509,English,NA,7,2
A37LMTGP9S8IE8:32AT8R96GMHMK54YH99B2IR07Y4USS,1450035949928,7,Brad's clothes,hlh,Gina and Mandy accompanied Brad on his shopping trip.,1,0,1,test,test_false,0.02,19724,English,NA,7,2
A37LMTGP9S8IE8:32AT8R96GMHMK54YH99B2IR07Y4USS,1450035959344,8,Brad's clothes,hlh,From what Gina said we may conclude that Brad did not buy a sweater as well.,1,0,1,critical,exh2,0.18,9413,English,NA,7,2
A37LMTGP9S8IE8:32AT8R96GMHMK54YH99B2IR07Y4USS,1450035980660,9,Mrs Gibbs' worry,hhh,Cindy is secretly in love with Mrs Gibbs' husband.,1,1,1,test,test_uncertain,0.08,21311,English,NA,7,2
A37LMTGP9S8IE8:32AT8R96GMHMK54YH99B2IR07Y4USS,1450035988457,10,Mrs Gibbs' worry,hhh,From what Cindy said we may conclude that Mr Gibbs did not have a beer as well.,1,1,1,critical,exh1,0.1,7791,English,NA,7,2
A37LMTGP9S8IE8:32AT8R96GMHMK54YH99B2IR07Y4USS,1450036013929,11,Lily's husband,lhl,Eric and Lily went to a bar together last night.,0,1,0,test,test_false,0.01,25465,English,NA,7,2
A37LMTGP9S8IE8:32AT8R96GMHMK54YH99B2IR07Y4USS,1450036021520,12,Lily's husband,lhl,From what Bill said we may conclude that Eric did not drink whisky as well.,0,1,0,critical,exh2,0.08,7586,English,NA,7,2
A38R2NKZDQXOPW:36AHBNMV1SKXZP5LUKBBA4BD2JNDYX,1450106583514,1,Chloe's holiday,lhh,Chloe recently got back from holidays.,0,1,1,test,test_true,0.44,13892,english,no,2,5
A38R2NKZDQXOPW:36AHBNMV1SKXZP5LUKBBA4BD2JNDYX,1450106594429,2,Chloe's holiday,lhh,From what Chloe said we may conclude that Susan did not bring some extra suntan lotion as well.,0,1,1,critical,exh2,0.46,10914,english,no,2,5
A38R2NKZDQXOPW:36AHBNMV1SKXZP5LUKBBA4BD2JNDYX,1450106619420,3,Mrs Sanders' son,hhl,The teacher is trying to find out who queued up twice.,1,1,0,test,test_true,0.43,24990,english,no,2,5
A38R2NKZDQXOPW:36AHBNMV1SKXZP5LUKBBA4BD2JNDYX,1450106625741,4,Mrs Sanders' son,hhl,From what Mrs Sanders said we may conclude that Ted did not have pizza as well.,1,1,0,critical,exh2,0.5,6319,english,no,2,5
A38R2NKZDQXOPW:36AHBNMV1SKXZP5LUKBBA4BD2JNDYX,1450106688576,5,Joshua's delay,llh,"Kevin, Cory and Joshua are brothers.",0,0,1,test,test_false,0.51,62833,english,no,2,5
A38R2NKZDQXOPW:36AHBNMV1SKXZP5LUKBBA4BD2JNDYX,1450106694263,6,Joshua's delay,llh,From what Cory said we may conclude that Joshua did not have to do his homework as well.,0,0,1,critical,exh1,0.45,5686,english,no,2,5
A38R2NKZDQXOPW:36AHBNMV1SKXZP5LUKBBA4BD2JNDYX,1450106708471,7,Pete's accident,hhl,Pete was injured while playing in the garden.,1,1,0,test,test_false,0.37,14208,english,no,2,5
A38R2NKZDQXOPW:36AHBNMV1SKXZP5LUKBBA4BD2JNDYX,1450106717659,8,Pete's accident,hhl,From what Pete's teacher said we may conclude that Pete did not break his leg as well.,1,1,0,critical,exh1,0.71,9187,english,no,2,5
A38R2NKZDQXOPW:36AHBNMV1SKXZP5LUKBBA4BD2JNDYX,1450106732368,9,Lily's husband,lhl,Eric has a problem with his liver for which he has to stop drinking alcohol.,0,1,0,test,test_uncertain,0.5,14707,english,no,2,5
A38R2NKZDQXOPW:36AHBNMV1SKXZP5LUKBBA4BD2JNDYX,1450106735587,10,Lily's husband,lhl,From what Bill said we may conclude that Eric did not drink whisky as well.,0,1,0,critical,exh2,0.5,3218,english,no,2,5
A38R2NKZDQXOPW:36AHBNMV1SKXZP5LUKBBA4BD2JNDYX,1450106755648,11,Carl's party,hll,Carl's wife liked the music very much.,1,0,0,test,test_uncertain,0.5,20059,english,no,2,5
A38R2NKZDQXOPW:36AHBNMV1SKXZP5LUKBBA4BD2JNDYX,1450106760088,12,Carl's party,hll,From what John said we may conclude that Carl did not dance passionately with Mary as well.,1,0,0,critical,exh1,0.5,4439,english,no,2,5
A38R7SIVV118KT:3R5F3LQFV3SO8C6FGFRAZ5WECRFOZD,1450032453644,1,Joshua's delay,llh,"Kevin, Cory and Joshua do not like to hang out with girls.",0,0,1,test,test_uncertain,0,141275,english,That was very enjoyable I would love to be invited to any future studies you post. ,10,2
A38R7SIVV118KT:3R5F3LQFV3SO8C6FGFRAZ5WECRFOZD,1450032466500,2,Joshua's delay,llh,From what Cory said we may conclude that Joshua did not have to do his homework as well.,0,0,1,critical,exh1,0.11,12853,english,That was very enjoyable I would love to be invited to any future studies you post. ,10,2
A38R7SIVV118KT:3R5F3LQFV3SO8C6FGFRAZ5WECRFOZD,1450032487043,3,Harold's pet,lll,Harold is single.,0,0,0,test,test_false,0.35,20542,english,That was very enjoyable I would love to be invited to any future studies you post. ,10,2
A38R7SIVV118KT:3R5F3LQFV3SO8C6FGFRAZ5WECRFOZD,1450032527483,4,Harold's pet,lll,From what Richard said we may conclude that Harold did not buy a dog as well.,0,0,0,critical,exh1,1,40439,english,That was very enjoyable I would love to be invited to any future studies you post. ,10,2
A38R7SIVV118KT:3R5F3LQFV3SO8C6FGFRAZ5WECRFOZD,1450032599775,5,Pete's accident,hhl,Pete's mother was not there when he fell of the slide.,1,1,0,test,test_true,1,72292,english,That was very enjoyable I would love to be invited to any future studies you post. ,10,2
A38R7SIVV118KT:3R5F3LQFV3SO8C6FGFRAZ5WECRFOZD,1450032610825,6,Pete's accident,hhl,From what Pete's teacher said we may conclude that Pete did not break his arm as well.,1,1,0,critical,exh2,1,11049,english,That was very enjoyable I would love to be invited to any future studies you post. ,10,2
A38R7SIVV118KT:3R5F3LQFV3SO8C6FGFRAZ5WECRFOZD,1450032630375,7,Lily's husband,lhl,Eric's doctor told him to stop drinking alcohol.,0,1,0,test,test_true,1,19549,english,That was very enjoyable I would love to be invited to any future studies you post. ,10,2
A38R7SIVV118KT:3R5F3LQFV3SO8C6FGFRAZ5WECRFOZD,1450032637365,8,Lily's husband,lhl,From what Bill said we may conclude that Eric did not drink whisky as well.,0,1,0,critical,exh2,0,6989,english,That was very enjoyable I would love to be invited to any future studies you post. ,10,2
A38R7SIVV118KT:3R5F3LQFV3SO8C6FGFRAZ5WECRFOZD,1450032808013,9,Gerald's graduation,llh,Nico finally graduated after studying for a long time.,0,0,1,test,test_false,1,170647,english,That was very enjoyable I would love to be invited to any future studies you post. ,10,2
A38R7SIVV118KT:3R5F3LQFV3SO8C6FGFRAZ5WECRFOZD,1450032817596,10,Gerald's graduation,llh,From what Nico said we may conclude that Gerald's father did not attend the ceremony as well.,0,0,1,critical,exh1,0.5,9580,english,That was very enjoyable I would love to be invited to any future studies you post. ,10,2
A38R7SIVV118KT:3R5F3LQFV3SO8C6FGFRAZ5WECRFOZD,1450032832277,11,Tony's clubbing,lhl,Rob is a big fan of Techno music as well.,0,1,0,test,test_uncertain,1,14680,english,That was very enjoyable I would love to be invited to any future studies you post. ,10,2
A38R7SIVV118KT:3R5F3LQFV3SO8C6FGFRAZ5WECRFOZD,1450032869829,12,Tony's clubbing,lhl,From what Rob said we may conclude that they do not play Jazz as well.,0,1,0,critical,exh2,0.11,37552,english,That was very enjoyable I would love to be invited to any future studies you post. ,10,2
A39J3Y8YVC6AIZ:36PW28KO4041VDLIA98FD0BRZ42EAY,1450032393240,1,Tony's clubbing,lhl,Tony has to work at club Macabre tonight.,0,1,0,test,test_false,0.46,47701,english,NA,7,2
A39J3Y8YVC6AIZ:36PW28KO4041VDLIA98FD0BRZ42EAY,1450032416765,2,Tony's clubbing,lhl,From what Rob said we may conclude that they do not play Metal as well.,0,1,0,critical,exh1,0.41,23517,english,NA,7,2
A39J3Y8YVC6AIZ:36PW28KO4041VDLIA98FD0BRZ42EAY,1450032449797,3,Chloe's holiday,lhh,Chloe went on holidays with a big group of her friends.,0,1,1,test,test_false,0.18,33025,english,NA,7,2
A39J3Y8YVC6AIZ:36PW28KO4041VDLIA98FD0BRZ42EAY,1450032472361,4,Chloe's holiday,lhh,From what Chloe said we may conclude that Susan did not bring some extra suntan lotion as well.,0,1,1,critical,exh2,0.5,22556,english,NA,7,2
A39J3Y8YVC6AIZ:36PW28KO4041VDLIA98FD0BRZ42EAY,1450032512275,5,Gerald's graduation,llh,Gerald took almost ten years to graduate.,0,0,1,test,test_uncertain,0.76,39909,english,NA,7,2
A39J3Y8YVC6AIZ:36PW28KO4041VDLIA98FD0BRZ42EAY,1450032525778,6,Gerald's graduation,llh,From what Nico said we may conclude that Gerald's father did not attend the ceremony as well.,0,0,1,critical,exh1,0.61,13499,english,NA,7,2
A39J3Y8YVC6AIZ:36PW28KO4041VDLIA98FD0BRZ42EAY,1450032580463,7,Mrs Sanders' son,hhl,The teacher is trying to find out who queued up twice.,1,1,0,test,test_true,0.5,54680,english,NA,7,2
A39J3Y8YVC6AIZ:36PW28KO4041VDLIA98FD0BRZ42EAY,1450032597353,8,Mrs Sanders' son,hhl,From what Mrs Sanders said we may conclude that Ted did not have pasta as well.,1,1,0,critical,exh1,0.56,16883,english,NA,7,2
A39J3Y8YVC6AIZ:36PW28KO4041VDLIA98FD0BRZ42EAY,1450032623492,9,Brad's clothes,hlh,Mandy feels attracted to Brad.,1,0,1,test,test_uncertain,0.37,26134,english,NA,7,2
A39J3Y8YVC6AIZ:36PW28KO4041VDLIA98FD0BRZ42EAY,1450032631968,10,Brad's clothes,hlh,From what Gina said we may conclude that Brad did not buy a sweater as well.,1,0,1,critical,exh2,0.57,8470,english,NA,7,2
A39J3Y8YVC6AIZ:36PW28KO4041VDLIA98FD0BRZ42EAY,1450032667181,11,Mrs Gibbs' worry,hhh,Mrs Gibbs did not accompany her husband when Cindy served him.,1,1,1,test,test_true,0.9,35205,english,NA,7,2
A39J3Y8YVC6AIZ:36PW28KO4041VDLIA98FD0BRZ42EAY,1450032684255,12,Mrs Gibbs' worry,hhh,From what Cindy said we may conclude that Mr Gibbs did not have a steak as well.,1,1,1,critical,exh2,0.27,17068,english,NA,7,2
A39YBLQYIUBR76:3R2PKQ87NXGEDJWT3VOB764JLEYMIZ,1450032264661,1,Jimmy's trip,lll,Jimmy had to rush to be back home and did not have much time to spend in the city.,0,0,0,test,test_true,0.83,51592,English,NA,7,3
A39YBLQYIUBR76:3R2PKQ87NXGEDJWT3VOB764JLEYMIZ,1450032281420,2,Jimmy's trip,lll,From what the brother said we may conclude that Jimmy did not visit the Empire State Building as well.,0,0,0,critical,exh1,0.5,16758,English,NA,7,3
A39YBLQYIUBR76:3R2PKQ87NXGEDJWT3VOB764JLEYMIZ,1450032322147,3,Tony's clubbing,lhl,Techno is quite different from Jazz and from Metal.,0,1,0,test,test_true,1,40726,English,NA,7,3
A39YBLQYIUBR76:3R2PKQ87NXGEDJWT3VOB764JLEYMIZ,1450032332828,4,Tony's clubbing,lhl,From what Rob said we may conclude that they do not play Metal as well.,0,1,0,critical,exh1,1,10679,English,NA,7,3
A39YBLQYIUBR76:3R2PKQ87NXGEDJWT3VOB764JLEYMIZ,1450032360915,5,Gerald's graduation,llh,Gerald took almost ten years to graduate.,0,0,1,test,test_uncertain,0.29,28087,English,NA,7,3
A39YBLQYIUBR76:3R2PKQ87NXGEDJWT3VOB764JLEYMIZ,1450032373691,6,Gerald's graduation,llh,From what Nico said we may conclude that Gerald's father did not attend the ceremony as well.,0,0,1,critical,exh1,0.71,12775,English,NA,7,3
A39YBLQYIUBR76:3R2PKQ87NXGEDJWT3VOB764JLEYMIZ,1450032437651,7,Carl's party,hll,Carl's wife liked the music very much.,1,0,0,test,test_uncertain,0.5,63959,English,NA,7,3
A39YBLQYIUBR76:3R2PKQ87NXGEDJWT3VOB764JLEYMIZ,1450032445811,8,Carl's party,hll,From what John said we may conclude that Carl did not dance passionately with Sue as well.,1,0,0,critical,exh2,0.8,8159,English,NA,7,3
A39YBLQYIUBR76:3R2PKQ87NXGEDJWT3VOB764JLEYMIZ,1450032502682,9,Joshua's delay,llh,"Kevin, Cory and Joshua are brothers.",0,0,1,test,test_false,0.18,56870,English,NA,7,3
A39YBLQYIUBR76:3R2PKQ87NXGEDJWT3VOB764JLEYMIZ,1450032516506,10,Joshua's delay,llh,From what Cory said we may conclude that Joshua did not have to eat lunch as well.,0,0,1,critical,exh2,0.67,13823,English,NA,7,3
A39YBLQYIUBR76:3R2PKQ87NXGEDJWT3VOB764JLEYMIZ,1450032579722,11,Pete's accident,hhl,Pete was injured while playing in the garden.,1,1,0,test,test_false,0,63215,English,NA,7,3
A39YBLQYIUBR76:3R2PKQ87NXGEDJWT3VOB764JLEYMIZ,1450032585194,12,Pete's accident,hhl,From what Pete's teacher said we may conclude that Pete did not break his arm as well.,1,1,0,critical,exh2,0.9,5471,English,NA,7,3
A3BTW2I69IR1AE:3N2BF7Y2VR2EHOL9XD6Q7U34L1JMH6,1450032198692,1,Gerald's graduation,llh,Gerald took almost ten years to graduate.,0,0,1,test,test_uncertain,0.56,17536,English,Interesting topic discussion,7,2
A3BTW2I69IR1AE:3N2BF7Y2VR2EHOL9XD6Q7U34L1JMH6,1450032205837,2,Gerald's graduation,llh,From what Nico said we may conclude that Gerald's mother did not attend the ceremony as well.,0,0,1,critical,exh2,0.29,7145,English,Interesting topic discussion,7,2
A3BTW2I69IR1AE:3N2BF7Y2VR2EHOL9XD6Q7U34L1JMH6,1450032214180,3,Leo's wife,hll,Leo is wealthy.,1,0,0,test,test_true,0.73,8343,English,Interesting topic discussion,7,2
A3BTW2I69IR1AE:3N2BF7Y2VR2EHOL9XD6Q7U34L1JMH6,1450032221884,4,Leo's wife,hll,From what Hans said we may conclude that the player in question didn't make a hole-in-one on the second hole as well.,1,0,0,critical,exh1,0.36,7704,English,Interesting topic discussion,7,2
A3BTW2I69IR1AE:3N2BF7Y2VR2EHOL9XD6Q7U34L1JMH6,1450032239149,5,Jimmy's trip,lll,Jimmy went on a school trip to New York City.,0,0,0,test,test_false,0.09,17265,English,Interesting topic discussion,7,2
A3BTW2I69IR1AE:3N2BF7Y2VR2EHOL9XD6Q7U34L1JMH6,1450032246477,6,Jimmy's trip,lll,From what the brother said we may conclude that Jimmy did not visit the Statue of Liberty as well.,0,0,0,critical,exh2,0.36,7328,English,Interesting topic discussion,7,2
